Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
 [138] __static_initialization_and_destruction_0(int, int) [20] std::_Tuple_impl<0ul, int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::_Tuple_impl(std::_Tuple_impl<0ul, int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&&) [63] std::deque<std::tuple<int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::tuple<int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::~deque()
 [139] __gnu_cxx::new_allocator<std::tuple<int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*>::deallocate(std::tuple<int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >**, unsigned long) [53] std::_Tuple_impl<0ul, int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::_Tuple_impl<int, int, char const*>(std::_Tuple_impl<0ul, int, int, char const*>&&) [7] std::queue<std::tuple<int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::deque<std::tuple<int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::tuple<int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >::pop()
 [140] __gnu_cxx::new_allocator<std::tuple<int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*>::allocate(unsigned long, void const*) [5] std::_Tuple_impl<0ul, int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::~_Tuple_impl() [10] std::queue<std::tuple<int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::deque<std::tuple<int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::tuple<int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >::push(std::tuple<int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&&)
 [131] __gnu_cxx::new_allocator<std::tuple<int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*>::new_allocator() [124] std::_Tuple_impl<0ul, int, int, char const*>::_M_head(std::_Tuple_impl<0ul, int, int, char const*>&) [34] std::queue<std::tuple<int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::deque<std::tuple<int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::tuple<int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >::front()
 [132] __gnu_cxx::new_allocator<std::tuple<int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*>::~new_allocator() [125] std::_Tuple_impl<0ul, int, int, char const*>::_M_tail(std::_Tuple_impl<0ul, int, int, char const*>&) [160] std::queue<std::tuple<int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::deque<std::tuple<int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::tuple<int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >::queue<std::deque<std::tuple<int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::tuple<int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >, void>()
  [47] __gnu_cxx::new_allocator<std::tuple<int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::deallocate(std::tuple<int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*, unsigned long) [71] std::_Tuple_impl<0ul, int, int, char const*>::_Tuple_impl<int&, int&, char const (&) [1], void>(int&, int&, char const (&) [1]) [64] std::queue<std::tuple<int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::deque<std::tuple<int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::tuple<int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > > >::~queue()
  [25] void __gnu_cxx::new_allocator<std::tuple<int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::destroy<std::tuple<int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::tuple<int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*) [66] std::_Tuple_impl<0ul, int, int, char const*>::_Tuple_impl<int, int, char const (&) [2], void>(int&&, int&&, char const (&) [2]) [15] std::tuple<int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::tuple(std::tuple<int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&&)
 [102] __gnu_cxx::new_allocator<std::tuple<int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::allocate(unsigned long, void const*) [51] std::_Tuple_impl<1ul, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::_M_head(std::_Tuple_impl<1ul, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&) [55] std::tuple<int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::tuple<int, int, char const*, void, true>(std::tuple<int, int, char const*>&&)
  [14] void __gnu_cxx::new_allocator<std::tuple<int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::construct<std::tuple<int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::tuple<int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >(std::tuple<int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*, std::tuple<int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&&) [91] std::_Tuple_impl<1ul, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::_M_tail(std::_Tuple_impl<1ul, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&) [2] std::tuple<int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::tuple(std::tuple<int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&)
 [141] __gnu_cxx::new_allocator<std::tuple<int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::new_allocator() [22] std::_Tuple_impl<1ul, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::_Tuple_impl(std::_Tuple_impl<1ul, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&&) [23] std::tuple<int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::tuple<int&, int&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, true>(int&, int&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&)
 [142] __gnu_cxx::new_allocator<std::tuple<int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~new_allocator() [4] std::_Tuple_impl<1ul, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::_Tuple_impl(std::_Tuple_impl<1ul, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&) [6] std::tuple<int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::~tuple()
 [143] __gnu_cxx::new_allocator<std::tuple<int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*>::max_size() const [32] std::_Tuple_impl<1ul, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::_Tuple_impl<int&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, void>(int&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&) [68] std::tuple<int, int, char const*>::tuple<int, int, char const (&) [2], true>(int&&, int&&, char const (&) [2])
  [99] __gnu_cxx::new_allocator<std::tuple<int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::max_size() const [54] std::_Tuple_impl<1ul, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::_Tuple_impl<int, char const*>(std::_Tuple_impl<1ul, int, char const*>&&) [70] std::tuple<int, int, char const*>::tuple<int&, int&, char const (&) [1], true>(int&, int&, char const (&) [1])
 [100] std::_Deque_base<std::tuple<int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::tuple<int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_M_get_Tp_allocator() const [11] std::_Tuple_impl<1ul, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::~_Tuple_impl() [19] std::tuple<std::__decay_and_strip<int&>::__type, std::__decay_and_strip<int&>::__type, std::__decay_and_strip<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::__type> std::make_tuple<int&, int&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(int&, int&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&)
 [133] std::_Deque_base<std::tuple<int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::tuple<int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_M_get_map_allocator() const [73] std::_Tuple_impl<1ul, int, char const*>::_M_head(std::_Tuple_impl<1ul, int, char const*>&) [65] std::tuple<std::__decay_and_strip<int&>::__type, std::__decay_and_strip<int&>::__type, std::__decay_and_strip<char const (&) [1]>::__type> std::make_tuple<int&, int&, char const (&) [1]>(int&, int&, char const (&) [1])
  [88] std::_Deque_iterator<std::tuple<int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::tuple<int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&, std::tuple<int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >*>::operator*() const [126] std::_Tuple_impl<1ul, int, char const*>::_M_tail(std::_Tuple_impl<1ul, int, char const*>&) [69] std::tuple<std::__decay_and_strip<int>::__type, std::__decay_and_strip<int>::__type, std::__decay_and_strip<char const (&) [2]>::__type> std::make_tuple<int, int, char const (&) [2]>(int&&, int&&, char const (&) [2])
 [105] std::deque<std::tuple<int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::tuple<int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::size() const [72] std::_Tuple_impl<1ul, int, char const*>::_Tuple_impl<int&, char const (&) [1], void>(int&, char const (&) [1]) [38] int& std::__get_helper<0ul, int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::_Tuple_impl<0ul, int, int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&)
